"state","city","neighbourhood","lat","lng"
"Nariño","Nariño","SERVINAL",1.289151,-77.35794
"Atlántico","Soledad","SEVERA",10.9325478,-74.7896607
"Cundinamarca","Bogotá D.C.","SEVILLA",4.5884104,-74.08870925
"Antioquia","Medellín","SEVILLA",6.2670645,-75.564787
"Cundinamarca","Bogotá D.C.","SIERRA BUENO",4.62470065,-74.08389255
"Cundinamarca","Bogotá D.C.","SIERRA MORENA",4.57929935,-74.16542645
"Cundinamarca","Bogotá D.C.","SIERRA MORENO",4.5759789,-74.16586905
"Cundinamarca","Bogotá D.C.","SIERRA",4.6955745,-74.0572346
"Valle del Cauca","Cali","SILOE",3.4230962,-76.5560481
"Nariño","Nariño","SILOE",1.4379987,-77.6983899
"Atlántico","Barranquilla","SIMON BOLIVAR",10.9452385,-74.7761311
"Atlántico","Barranquilla","SIMÓN BOLÍVAR",10.9452385,-74.7761311
"Cundinamarca","Bogotá D.C.","SIMON BOLIVAR",4.65854625,-74.08598165
"Cundinamarca","Bogotá D.C.","SIMÓN BOLÍVAR",4.6580598,-74.08231585
"Valle del Cauca","Cali","SIMON BOLIVAR",3.4184751,-76.5088553
"Valle del Cauca","Cali","SIMÓN BOLÍVAR",3.4184751,-76.5088553
"Bolivar","Cartagena","SIMÓN BOLÍVAR",10.368863,-75.4745255
"Norte de Santander","Cúcuta","SIMON BOLIVAR",7.896373,-72.50180635
"Norte de Santander","Cúcuta","SIMON BOLÍVAR",7.9036008,-72.50474145
"Norte de Santander","Cúcuta","SIMÓN BOLIVAR",7.9036008,-72.50940495
"La Guajira","Maicao","SIMON BOLIVAR",11.3789334,-72.2382776
"La Guajira","Maicao","SIMÓN BOLÍVAR",11.38324,-72.2132286
"Atlántico","Manatí","SIMÓN BOLÍVAR",10.8237919,-74.88217715
"Nariño","Nariño","SIMON BOLIVAR",1.207701,-77.40037245
"Nariño","Nariño","SIMÓN BOLIVAR",1.20700665,-77.43976355
"Nariño","Nariño","SIMÓN BOLÍVAR",1.2124105,-77.37603965
"Magdalena","Santa Marta","SIMON BOLIVAR",11.22820355,-74.17848035
"Magdalena","Santa Marta","SIMON BOLÍVAR",11.2272038,-74.17805565
"Magdalena","Santa Marta","SIMÓN BOLIVAR",11.22822945,-74.178938
"Magdalena","Santa Marta","SIMÓN BOLÍVAR",11.2272038,-74.17805565
"La Guajira","Maicao","SIMON MEJÍA",11.387128,-72.259996
"La Guajira","Maicao","SIMÓN MEJÍA",11.387128,-72.259996
"La Guajira","Maicao","SIMON MEJÍAS",11.387128,-72.259996
"Valle del Cauca","Cali","SIMÓN",3.393311,-76.5358173
"Santander","Bucaramanga","SINAL",7.119349,-73.1227416
"Valle del Cauca","Cali","SINALOE",3.3871756,-76.53812605
"Nariño","Nariño","SINDAGUA",1.99674,-77.28777
"Nariño","Nariño","SINDAMANOY",1.2055495,-77.19405055
"Magdalena","Santa Marta","SINOE",11.2402034,-74.2155871
"Cundinamarca","Bogotá D.C.","SIPRIANO",4.749144,-74.054294
"Norte de Santander","Cúcuta","SIRABITA",7.88856445,-72.49828915
"Magdalena","Santa Marta","SIRCARCIA",11.24233645,-74.21198905
"Cundinamarca","Bogotá D.C.","SOACHA RICAURTE",4.576861,-74.2083943
"Cundinamarca","Bogotá D.C.","SOACHA",4.5827227,-74.2117465
"Cundinamarca","Soacha","SOACHA",4.5827227,-74.2117465
"La Guajira","Maicao","SOBERANA VENEZOLANA",11.3787656,-72.242745
"La Guajira","Maicao","SOBERANIA VENEZOLANA",11.3615377,-72.13475
"Cundinamarca","Bogotá D.C.","SOCORO",4.60799315,-74.16606265
"Cundinamarca","Bogotá D.C.","SOCORRO",4.6109293,-74.13761495
"Bolivar","Cartagena","SOCORRO",10.384817,-75.4796224
"Antioquia","Medellín","SOCORRO",6.2614015,-75.6164442
"Nariño","Nariño","SOL DE ORIENTE",1.2229042,-77.2654994
"Atlántico","Soledad","SOLEDAD 2000",10.9066255,-74.7856385
"Atlántico","Barranquilla","SOLEDAD",10.9171191,-74.7991506
"Antioquia","Medellín","SOLEDAD",6.24366575,-75.57495065
"Atlántico","Soledad","SOLEDAD",10.9215472,-74.7688173
"Magdalena","Santa Marta","SOPLADOR",11.2254185,-74.2041589
"Cundinamarca","Bogotá D.C.","SOPO GRATAMIRA",4.886215,-73.9419
"Cundinamarca","Bogotá D.C.","SOPO",4.9086113,-73.9414489
"Cundinamarca","Bogotá D.C.","SOPÓ",4.9086113,-73.9414489
"Cundinamarca","Bogotá D.C.","SORATAMA",4.74306375,-74.0221416
"Cundinamarca","Bogotá D.C.","SOSIEGO",4.57464425,-74.09414795
"Cundinamarca","Bogotá D.C.","SOTAVENTO",4.74337315,-74.0569183
"Atlántico","Barranquilla","SOURDIS",10.9585881,-74.8229316
"Cundinamarca","Bogotá D.C.","SUBA AURE",4.7410703,-74.08537525
"Cundinamarca","Bogotá D.C.","SUBA BERLÍN",4.7468954,-74.1172371
"Cundinamarca","Bogotá D.C.","SUBA BILBAO",4.75240955,-74.1155752
"Cundinamarca","Bogotá D.C.","SUBA CENTRO",4.7378819,-74.08640675
"Cundinamarca","Bogotá D.C.","SUBA COMPARTIR",4.7548786,-74.1037806
"Cundinamarca","Bogotá D.C.","SUBA GAITANA",4.74288455,-74.108093
"Cundinamarca","Bogotá D.C.","SUBA LISBOA",4.7429337,-74.12347945
"Cundinamarca","Bogotá D.C.","SUBA PINAR",4.74903555,-74.08583885
"Cundinamarca","Bogotá D.C.","SUBA RINCON",4.7250564,-74.0907047
"Cundinamarca","Bogotá D.C.","SUBA RINCÓN",4.72373735,-74.0901585
"Cundinamarca","Soacha","SUBA RINCÓN",4.7233535,-74.09094295
"Cundinamarca","Bogotá D.C.","SUBA SALISTRE",4.7552511,-74.0805368
"Cundinamarca","Bogotá D.C.","SUBA SALITRE",4.7548808,-74.0805368
"Cundinamarca","Bogotá D.C.","SUBA SAN PEDRO",4.7445681,-74.12075645
"Cundinamarca","Bogotá D.C.","SUBA SANTA RITA",4.7503483,-74.1220841
"Cundinamarca","Bogotá D.C.","SUBA SANTARRITA",4.74664115,-74.11727415
"Cundinamarca","Bogotá D.C.","SUBA TOSCANA",4.7428668,-74.1125922
"Cundinamarca","Bogotá D.C.","SUBA",4.74257615,-74.08470135
"Cundinamarca","Bogotá D.C.","SUBARINCO",4.6361975,-74.07855
"Bolivar","Cartagena","SUCRE",10.3656968,-75.4949119
"Antioquia","Medellín","SUCRE",6.2460829,-75.5531434
"Cundinamarca","Bogotá D.C.","SUESCA",5.10058015,-73.79164075
"La Guajira","Riohacha","SUMAIN WAYUU",11.5505798,-72.90791655
"La Guajira","Riohacha","SUMAIN WAYÚU",11.5499324,-72.9092217
"La Guajira","Riohacha","SUMAWAYUU",11.5431594,-72.9092217
"La Guajira","Riohacha","SUMAYWAYUU",11.54285235,-72.90878315
"La Guajira","Riohacha","SUÑIGAN",11.54104635,-72.9089662
"Cundinamarca","Bogotá D.C.","SUNTAMI",4.6770406,-74.0624383
"Atlántico","Barranquilla","SURDI",10.9585881,-74.8229316
"Atlántico","Barranquilla","SURDÍ",10.9814933,-74.7781999
"Nariño","Nariño","TABLÓN  PANAMERICANO",1.5607264,-77.3580287
"Nariño","Nariño","TABLON PANAMERICANO",1.5607264,-77.3580287
"Nariño","Nariño","TABLÓN PANAMERICANO",1.5607264,-77.3580287
"Santander","Bucaramanga","TABLON",7.1019101,-73.1076642
"Nariño","Nariño","TABLON",1.427619,-77.097224
"Nariño","Nariño","TABLÓN",1.427619,-77.097224
"Valle del Cauca","Cali","TABLONES",3.60181,-76.20055305
"Nariño","Nariño","TACANBUCO",1.58752,-77.29107
"Magdalena","Santa Marta","TAGANGA",11.26848,-74.1895755
"La Guajira","Riohacha","TAGUAIRA",4.6473263,-74.0957874
"La Guajira","Riohacha","TAGUARIA",11.54731615,-72.90918
"Magdalena","Santa Marta","TAIRONA",11.24243305,-74.20538355
"Valle del Cauca","Cali","TALANGA",3.4335446,-76.4700455
"Magdalena","Santa Marta","TAMACA",11.188297,-74.2318254
"Norte de Santander","Villa del Rosario","TAMARINDO",7.82686645,-72.4630538
"Nariño","Nariño","TAMASAGRA",1.2034734,-77.29273255
"Bolivar","Cartagena","TANCÓN",10.446315,-75.516454
"Nariño","Nariño","TANGAREAL",1.5498283,-78.6884452
"Antioquia","Medellín","TANQUE",6.25228875,-75.5730339
"La Guajira","Riohacha","TAWAIRA",11.54417215,-72.9105524
"Magdalena","Santa Marta","TAYRA",11.24311485,-74.21198905
"Magdalena","Santa Marta","TAYRONA",11.3149752,-74.071175
"Santander","Bucaramanga","TEJAR",7.09229125,-73.1015169
"Nariño","Nariño","TEJAR",1.1991252,-77.263718
"Valle del Cauca","Cali","TEJARES",3.44064555,-76.54533705
"Antioquia","Medellín","TEJELO",6.3040209,-75.5698808
"Magdalena","Santa Marta","TENERIA",11.23457875,-74.2156995
"Nariño","Nariño","TEQUIS",0.84157,-77.48979
"Norte de Santander","Cúcuta","TERESA",7.890168,-72.505466
"Bolivar","Cartagena","TERMINAL",10.4017196,-75.47507525
"Norte de Santander","Cúcuta","TERMINAL",7.8956965,-72.5080074
"La Guajira","Riohacha","TERMINAL",11.5409833,-72.9112943
"Valle del Cauca","Cali","TERRANOVA",3.3104281,-76.5167687
"Atlántico","Soledad","TERRANOVA",10.9029251,-74.8006299
"Nariño","Nariño","TERRAZA DEL CHAPAL",1.21221925,-77.28910305
"Nariño","Nariño","TERRAZAS DE CHAPAL",1.2164079,-77.28027835
"Valle del Cauca","Cali","TERRÓN  COLORADO",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRÓN 2",3.45109545,-76.5545977
"Valle del Cauca","Cali","TERRÓN COLOR",3.45211305,-76.5306821
"Valle del Cauca","Cali","TERRON COLORADO",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRÓN COLORADO",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRÓN COLORADOS",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRÓN COLORDO",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRON",3.4514039,-76.557493
"Valle del Cauca","Cali","TERRÓN",3.4514039,-76.557493
"Nariño","Nariño","TESCUAL",1.2361148,-77.2765822
"Cundinamarca","Bogotá D.C.","TESORITOS",4.612755,-74.15763655
"Cundinamarca","Bogotá D.C.","TESORO",4.5346887,-74.1463836
"Atlántico","Malambo","TESORO",10.84804955,-74.77428065
"Valle del Cauca","Cali","TETECUI",3.4486967,-76.5286691
"Cundinamarca","Bogotá D.C.","TEUSA",4.6428654,-74.0740567
"Cundinamarca","Bogotá D.C.","TEUSAQUILLO",4.6422765,-74.0907071
"Cundinamarca","Bogotá D.C.","TIBABUYES",4.73836485,-74.103661
"Bolivar","Cartagena","TIERRA BOMBA",10.3519651,-75.5684254
"Cundinamarca","Bogotá D.C.","TIERRA BUENA",4.64999815,-74.1710417
"La Guajira","Riohacha","TIERRA PROMETIDA",11.5353511,-72.9053084
"La Guajira","Riohacha","TIGRERA",11.2865691,-73.0983313
"Magdalena","Santa Marta","TIMANYUI",11.24124045,-74.2126132
"Magdalena","Santa Marta","TIMAYUI 1",11.23510065,-74.1447619
"Magdalena","Santa Marta","TIMAYUI 2",11.2342993,-74.2067543
"Magdalena","Santa Marta","TIMAYUI II",11.2342993,-74.1453738
"Magdalena","Santa Marta","TIMAYUI",11.2342993,-74.1453738
"Nariño","Nariño","TINGA",1.289151,-77.35794
"Nariño","Nariño","TINTA",1.2127577,-77.2800961
"Cundinamarca","Bogotá D.C.","TINTAL",4.6514753,-74.1561268
"Cundinamarca","Bogotá D.C.","TINTALITO",4.630472,-74.1691419
"Cundinamarca","Bogotá D.C.","TIO DOCE",4.6615528,-74.0876987
"Atlántico","Manatí","TIO MOLINA",10.4453426,-74.9597232
"Atlántico","Manatí","TÍO MOLINA",10.4453426,-74.9597232
"Cundinamarca","Bogotá D.C.","TIROGA",4.5840313,-74.1117645
"Cundinamarca","Bogotá D.C.","TOBERIN",4.74601545,-74.04399885
"Valle del Cauca","Cali","TOBON",3.4290764,-76.5328131
"Cundinamarca","Bogotá D.C.","TOCANCIPA",4.9637859,-73.91519375
"Cundinamarca","Bogotá D.C.","TOCANCIPÁ",4.9637859,-73.91519375
"Cundinamarca","Bogotá D.C.","TOCARINDA",4.9668298,-73.911316
"Norte de Santander","Cúcuta","TOLEDO PLATA",7.9443729,-72.5160459
"Norte de Santander","Villa del Rosario","TOLEDO PLATA",7.9443729,-72.5160459
"Cundinamarca","Bogotá D.C.","TOLIMA",4.63190425,-74.13814965
"La Guajira","Riohacha","TOMARRAZON",11.1343023,-72.9266237
"Nariño","Nariño","TOMAS CIPRIANO",2.09031135,-78.29611125
"Nariño","Nariño","TOMÁS CIPRIANO",2.09031135,-78.29611125
"La Guajira","Maicao","TONY VERGARA",4.6473263,-74.0957874
"Norte de Santander","Cúcuta","TORCOROMA II",7.8947667,-72.4724133
"Bolivar","Cartagena","TORICES",10.4304705,-75.5356764
"La Guajira","Maicao","TORRE DE MAJAYURA",11.3938424,-72.2351078
"La Guajira","Maicao","TORRE LA MAJAYURA",11.3938424,-72.2351078
"Nariño","Nariño","TORRE ROJA",1.2028014,-77.2740604
"Valle del Cauca","Cali","TORRES ALAMEDA",3.43359085,-76.536012
"Valle del Cauca","Cali","TORRES CONFANDI",3.4764285,-76.5011286
"Valle del Cauca","Cali","TORRES DE CONFANDI",3.4764285,-76.5011286
"La Guajira","Maicao","TORRES DE LA MAJAYURA",11.3938424,-72.2351078
"La Guajira","Maicao","TORRES DE MAJAYURA",11.37346965,-72.2452415
"Nariño","Nariño","TORRES DEL CIELO",1.21628005,-77.2685666
"La Guajira","Maicao","TORRES MAJAYURA",11.3763623,-72.2422465
"La Guajira","Maicao","TORRES",11.3763623,-72.2422465
"Cundinamarca","Bogotá D.C.","TORTIGUA",4.7212919,-74.142966
"Cundinamarca","Bogotá D.C.","TOSCANA",4.6674037,-74.0649657
"Nariño","Nariño","TOTORAN",1.1393828,-77.1424389
"Cundinamarca","Bogotá D.C.","TRANQUILANDIA",4.8584213,-74.05902
"Santander","Bucaramanga","TRANSICIÓN",7.1434984,-73.12740195
"Norte de Santander","Cúcuta","TRANSVERSAL 17",7.8952265,-72.5138909
"Antioquia","Medellín","TRAPICHE SALADO",6.3437974,-75.5709723
"Santander","Bucaramanga","TRASICION 1",7.11999695,-73.12274255
"Magdalena","Santa Marta","TREBOL",11.2203722,-74.19026
"Nariño","Nariño","TRES CRUCES",0.92146,-77.4974604
"Magdalena","Santa Marta","TRES CRUCES",11.2326139,-74.1884651
"Cundinamarca","Bogotá D.C.","TRES REYES",4.5877822,-74.1816112
"Norte de Santander","Cúcuta","TRIGAL DEL NORTE",7.93294865,-72.49981555
"Norte de Santander","Los Patios","TRIGAL DEL NORTE",7.9118563,-72.5074203
"Nariño","Nariño","TRIGAL",4.6087704,-74.1364747
"Antioquia","Medellín","TRINIDA",6.2269471,-75.5844334
